m,beta,delta,p1,p2,s,stable,grids,equilibrium_count,completion_spread,cutoffs
1.4770445522300257,0.764355219368026,0.36191921553947826,0.16144181195204588,0.6099195591654374,3.430596936504842,True,"151,301,601",1,0.0,0.1591652389
0.5594966871652727,0.7305973759916632,0.5852718958634345,0.27928592336272096,0.6127881000573926,2.471193574151981,True,"151,301,601",1,0.0,0.2737947819
0.5956715896598979,0.7014228334308543,0.382093586529789,0.08237259318985266,0.5574678655147013,1.700890478071197,True,"151,301,601",1,0.0,0.05803843401
0.6397725115390848,0.5807384489528112,0.7273083772356015,0.45879098219359543,0.5719619080950397,1.0276779173362103,True,"151,301,601",1,0.0,0.4587909822
9.96796638845639,0.6423297298283058,0.6030457253153718,0.14048495427285446,0.6325853098472535,3.294095734506905,True,"151,301,601",1,0.0,0.1404849543
3.6214976503991503,0.7746042927842443,0.691518352139638,0.07652190010011561,0.615547021682301,2.8767346578628112,True,"151,301,601",1,0.0,0.0765219001
3.5810226021894636,0.7401394723623305,0.4691734288010374,0.6592910695643398,0.6953840772781489,3.0349341080061274,True,"151,301,601",1,0.0,0.6592910696
0.6011778332365035,0.5975190078024091,0.5534203486819991,0.5659856767153015,0.5665609781918037,3.0963914810398863,True,"151,301,601",1,0.0,0.5659644172
15.328463010529198,0.7409109058253278,0.4302446322724085,0.6413717555590505,0.7029142073052719,1.4144084720167265,True,"151,301,601",1,0.0,0.6413717556
6.220299082697875,0.8631958968928304,0.36913662584465334,0.054491701404385716,0.36255651894780416,1.327956288620675,True,"151,301,601",1,0.0,0.04424854189
11.216691180756253,0.8969511026701813,0.9690580013530308,0.305653886439749,0.3737055799956674,2.0010749888167716,True,"151,301,601",1,0.0,0.3056538864
2.936771574853125,0.8654488805815077,0.4849804344244482,0.6208016226511712,0.6783529572978354,1.0242641845710203,True,"151,301,601",1,0.0,0.6208016227
2.022021629302302,0.6572691688906588,0.5091004799760623,0.46851240003147726,0.48737931199699247,2.159080983327706,True,"151,301,601",1,0.0,0.4675502673
0.9743872822515051,0.7071658445402729,0.5674987147652086,0.04091855465146802,0.3992163086093164,1.68968768010569,True,"151,301,601",1,0.0,0
0.6520213190168683,0.7033374802668635,0.9583860990076181,0.09955021427854337,0.6151065747949662,3.189538215864063,True,"151,301,601",1,0.0,0.05120557089
1.8351759330232011,0.7066865842090186,0.6663388655030267,0.32709235169130657,0.5234345601613904,2.0543880536662904,True,"151,301,601",1,0.0,0.3270923517
0.6806203567483329,0.8767483529446394,0.8159127575191232,0.4543221581057471,0.4636143362268888,1.3311070371376201,True,"151,301,601",1,0.0,0.4458411077
10.788437590285232,0.740285090156524,0.4383341360319099,0.13747346338300367,0.6488950138738757,3.663207655166869,True,"151,301,601",1,0.0,0.1374734634
